,score,layer_sizes,epochs,learning_rate,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,loss_fn
241,151.0,"[16, 32, 16]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
242,134.0,"[16, 32, 16]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
243,134.0,"[16, 32, 16]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
244,115.0,"[16, 32, 16]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
245,153.0,"[16, 32, 16]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
246,117.0,"[16, 32, 16]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
247,156.0,"[16, 32, 16]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
248,177.0,"[16, 32, 16]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
249,94.0,"[16, 32, 16]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
250,170.0,"[16, 32, 16]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
251,172.0,"[16, 32, 16]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
252,117.0,"[16, 32, 16]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
253,127.0,"[16, 32, 16]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
254,96.0,"[16, 32, 16]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
255,151.0,"[64, 32, 16]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
256,129.0,"[64, 32, 16]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
257,122.0,"[64, 32, 16]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
258,141.0,"[64, 32, 16]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
259,111.0,"[64, 32, 16]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
260,121.0,"[64, 32, 16]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
261,125.0,"[64, 32, 16]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
262,142.0,"[64, 32, 16]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
263,153.0,"[64, 32, 16]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
264,95.0,"[64, 32, 16]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
265,114.0,"[64, 32, 16]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
266,111.0,"[64, 32, 16]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
267,146.0,"[64, 32, 16]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
268,156.0,"[64, 32, 16]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
269,130.0,"[64, 32, 16]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
270,81.0,"[16, 16, 16]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
271,172.0,"[16, 16, 16]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
272,105.0,"[16, 16, 16]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
273,164.0,"[16, 16, 16]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
274,102.0,"[16, 16, 16]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
275,173.0,"[16, 16, 16]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
276,123.0,"[16, 16, 16]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
277,128.0,"[16, 16, 16]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
278,178.0,"[16, 16, 16]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
279,92.0,"[16, 16, 16]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
280,153.0,"[16, 16, 16]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
281,151.0,"[16, 16, 16]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
282,134.0,"[16, 16, 16]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
283,179.0,"[16, 16, 16]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
284,104.0,"[16, 16, 16]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
285,159.0,"[32, 32]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
286,145.0,"[32, 32]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
287,145.0,"[32, 32]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
288,163.0,"[32, 32]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
289,143.0,"[32, 32]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
290,106.0,"[32, 32]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
291,117.0,"[32, 32]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
292,156.0,"[32, 32]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
293,157.0,"[32, 32]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
294,146.0,"[32, 32]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
295,71.0,"[32, 32]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
296,104.0,"[32, 32]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
297,144.0,"[32, 32]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
298,128.0,"[32, 32]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
299,91.0,"[32, 32]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
300,139.0,"[16, 16, 32]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
301,144.0,"[16, 16, 32]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
302,142.0,"[16, 16, 32]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
303,159.0,"[16, 16, 32]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
304,92.0,"[16, 16, 32]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
305,149.0,"[16, 16, 32]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
306,117.0,"[16, 16, 32]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
307,155.0,"[16, 16, 32]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
308,165.0,"[16, 16, 32]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
309,82.0,"[16, 16, 32]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
310,108.0,"[16, 16, 32]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
311,118.0,"[16, 16, 32]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
312,168.0,"[16, 16, 32]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
313,134.0,"[16, 16, 32]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
314,132.0,"[16, 16, 32]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
315,141.0,"[16, 8, 16]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
316,132.0,"[16, 8, 16]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
317,165.0,"[16, 8, 16]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
318,161.0,"[16, 8, 16]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
319,98.0,"[16, 8, 16]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
320,163.0,"[16, 8, 16]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
321,167.0,"[16, 8, 16]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
322,137.0,"[16, 8, 16]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
323,120.0,"[16, 8, 16]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
324,122.0,"[16, 8, 16]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
325,139.0,"[16, 8, 16]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
326,201.0,"[16, 8, 16]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
327,167.0,"[16, 8, 16]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
328,150.0,"[16, 8, 16]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
329,107.0,"[16, 8, 16]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
330,143.0,"[32, 32, 8]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
331,174.0,"[32, 32, 8]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
332,135.0,"[32, 32, 8]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
333,126.0,"[32, 32, 8]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
334,132.0,"[32, 32, 8]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
335,128.0,"[32, 32, 8]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
336,142.0,"[32, 32, 8]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
337,142.0,"[32, 32, 8]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
338,138.0,"[32, 32, 8]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
339,122.0,"[32, 32, 8]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
340,156.0,"[32, 32, 8]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
341,158.0,"[32, 32, 8]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
342,142.0,"[32, 32, 8]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
343,172.0,"[32, 32, 8]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
344,174.0,"[32, 32, 8]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
345,118.0,"[32, 16, 8]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
346,137.0,"[32, 16, 8]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
347,163.0,"[32, 16, 8]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
348,126.0,"[32, 16, 8]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
349,98.0,"[32, 16, 8]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
350,149.0,"[32, 16, 8]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
351,129.0,"[32, 16, 8]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
352,145.0,"[32, 16, 8]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
353,175.0,"[32, 16, 8]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
354,163.0,"[32, 16, 8]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
355,107.0,"[32, 16, 8]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
356,153.0,"[32, 16, 8]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
357,141.0,"[32, 16, 8]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
358,167.0,"[32, 16, 8]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
359,178.0,"[32, 16, 8]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
360,160.0,"[7, 7, 7, 7]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
361,83.0,"[7, 7, 7, 7]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
362,140.0,"[7, 7, 7, 7]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
363,154.0,"[7, 7, 7, 7]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
364,84.0,"[7, 7, 7, 7]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
365,119.0,"[7, 7, 7, 7]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
366,152.0,"[7, 7, 7, 7]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
367,125.0,"[7, 7, 7, 7]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
368,129.0,"[7, 7, 7, 7]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
369,98.0,"[7, 7, 7, 7]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
370,95.0,"[7, 7, 7, 7]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
371,159.0,"[7, 7, 7, 7]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
372,181.0,"[7, 7, 7, 7]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
373,165.0,"[7, 7, 7, 7]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
374,69.0,"[7, 7, 7, 7]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
375,129.0,"[8, 7, 7]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
376,134.0,"[8, 7, 7]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
377,136.0,"[8, 7, 7]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
378,117.0,"[8, 7, 7]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
379,66.0,"[8, 7, 7]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
380,98.0,"[8, 7, 7]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
381,139.0,"[8, 7, 7]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
382,114.0,"[8, 7, 7]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
383,113.0,"[8, 7, 7]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
384,87.0,"[8, 7, 7]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
385,123.0,"[8, 7, 7]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
386,143.0,"[8, 7, 7]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
387,90.0,"[8, 7, 7]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
388,164.0,"[8, 7, 7]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
389,150.0,"[8, 7, 7]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
390,111.0,"[20, 15, 10, 7]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
391,117.0,"[20, 15, 10, 7]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
392,132.0,"[20, 15, 10, 7]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
393,115.0,"[20, 15, 10, 7]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
394,132.0,"[20, 15, 10, 7]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
395,132.0,"[20, 15, 10, 7]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
396,174.0,"[20, 15, 10, 7]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
397,147.0,"[20, 15, 10, 7]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
398,164.0,"[20, 15, 10, 7]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
399,84.0,"[20, 15, 10, 7]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
400,154.0,"[20, 15, 10, 7]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
401,132.0,"[20, 15, 10, 7]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
402,136.0,"[20, 15, 10, 7]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
403,140.0,"[20, 15, 10, 7]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
404,98.0,"[20, 15, 10, 7]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
405,151.0,"[20, 16, 12]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
406,141.0,"[20, 16, 12]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
407,146.0,"[20, 16, 12]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
408,171.0,"[20, 16, 12]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
409,137.0,"[20, 16, 12]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
410,148.0,"[20, 16, 12]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
411,186.0,"[20, 16, 12]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
412,137.0,"[20, 16, 12]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
413,172.0,"[20, 16, 12]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
414,76.0,"[20, 16, 12]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
415,173.0,"[20, 16, 12]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
416,102.0,"[20, 16, 12]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
417,135.0,"[20, 16, 12]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
418,98.0,"[20, 16, 12]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
419,132.0,"[20, 16, 12]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
420,165.0,"[16, 12, 8]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
421,134.0,"[16, 12, 8]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
422,162.0,"[16, 12, 8]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
423,138.0,"[16, 12, 8]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
424,147.0,"[16, 12, 8]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
425,154.0,"[16, 12, 8]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
426,123.0,"[16, 12, 8]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
427,138.0,"[16, 12, 8]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
428,135.0,"[16, 12, 8]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
429,125.0,"[16, 12, 8]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
430,140.0,"[16, 12, 8]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
431,163.0,"[16, 12, 8]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
432,144.0,"[16, 12, 8]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
433,154.0,"[16, 12, 8]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
434,149.0,"[16, 12, 8]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
435,123.0,"[20, 16, 12, 8]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
436,157.0,"[20, 16, 12, 8]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
437,131.0,"[20, 16, 12, 8]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
438,175.0,"[20, 16, 12, 8]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
439,98.0,"[20, 16, 12, 8]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
440,174.0,"[20, 16, 12, 8]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
441,132.0,"[20, 16, 12, 8]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
442,178.0,"[20, 16, 12, 8]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
443,134.0,"[20, 16, 12, 8]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
444,139.0,"[20, 16, 12, 8]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
445,174.0,"[20, 16, 12, 8]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
446,166.0,"[20, 16, 12, 8]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
447,160.0,"[20, 16, 12, 8]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
448,98.0,"[20, 16, 12, 8]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
449,92.0,"[20, 16, 12, 8]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
