,Cinderella,Number of Tournament Wins,3pt_0,Free Throw-Rebound_0,Free Throw-Rebound_1,Free Throw-Rebound_2,Region_0,PPG_0,PPG_1,Scoring Differential_0,Assist_0,Schedule_0,Win-Loss_0
294,1.0,0.0,-2.3955419197679717,0.8733816315807045,2.50971913244113,-0.0030961390067832384,-0.2891412009536531,-2.4205326687929283,0.47813482243784744,-1.45578520315643,1.0618363594479345,-1.2648493029684944,1.0677368075812645
295,0.0,4.0,-3.1700563962971304,0.6996717403187938,0.8179941551843957,1.1078160327322222,-0.2891412009536531,-2.1281799917699544,-0.08869272020742758,0.8452512582168241,1.7611563068926723,0.4794744413220913,-1.2387986501430444
296,1.0,3.0,0.3661821587138107,1.6763466347708018,2.008181632295486,-0.2797007601663388,-0.14399133654667257,0.04325035597070241,-0.2962513721533653,-1.1745511432980231,0.2240642156654653,0.7280428732957932,0.40688636231381103
297,0.0,2.0,1.688434035826636,-2.04893212648183,-0.30218646315678455,0.04663226525081782,-0.14399133654667257,-0.9925816808476132,-0.022573844358839856,-0.5310963506742339,-1.0228879338903307,0.3588789900694008,0.0764611396800842
298,1.0,0.0,-0.45561610340431125,-1.4757396149339215,0.37109864729837977,-0.5837349538327967,-0.43546363165002566,-2.751135990535736,0.917802750088409,-1.0099026240810816,-0.6955232727400578,-1.554850076498195,0.07002003896830557
299,1.0,0.0,-0.8648347705183822,-1.677696604190612,0.9077499185383715,0.39022233266193995,0.8403775101699335,-2.4307539002649694,0.17602571018302904,-2.3190652576076465,-1.884370411293034,-2.40237603035116,1.735028353560497
300,1.0,4.0,-0.5228755144109236,2.204736492964079,0.46702699307372386,-0.062419055486396785,-0.14399133654667257,0.9484218540791804,-0.6855891743273779,0.6588055688078762,0.6409443923770255,-1.4664866314127623,-1.57566497348855
301,1.0,1.0,-2.8521464958654796,-0.48295884961080154,3.526638553790024,-0.9733002055644286,0.8403775101699335,-3.8449346009671848,0.5065287427026698,-0.8492668649686241,1.058658980447276,-1.3418528611089955,-0.24752298224186403
302,0.0,0.0,-0.16284954072062308,0.6254094347095116,0.11473815216375004,1.437479438923297,-0.14399133654667257,0.3129355327652748,0.2405675732446406,-0.7126475713641827,-0.40345136367689416,0.3033218241680786,0.39400416089025375
303,0.0,5.0,-2.321641902768574,0.5340887679624307,0.5699275067122329,1.8333504098004059,-0.43546363165002566,-0.10860320371192339,-1.001942297381621,0.9960980798912831,2.1827826839942617,0.8296823497286221,-1.5627827720649927
304,0.0,1.0,-1.4623636769211725,-0.9815709296527061,-2.0487024303584436,-1.518706717467962,-0.2891412009536531,-0.7796690097535215,-0.2521653011487619,2.5891699466792444,2.1237980279417474,0.12929764574290864,-1.906090196122277
305,0.0,0.0,-1.809515041364212,0.08098823486876897,-0.27196641189755977,-0.7431274842579958,-0.43546363165002566,0.14372685276033403,-0.018719028213180985,-0.9743037563465926,-1.4565763466604063,0.09919407830449373,1.061295706869486
306,1.0,0.0,1.6883932250649623,-1.3434192056904244,-0.4657937718425891,-0.20649662746963,-0.43546363165002566,-0.9655510859428981,-0.08091049381803836,0.40338143924596037,-1.1361459451313776,-2.3490658747154285,-0.9148145282210962
307,1.0,0.0,-0.8551062170543868,0.35654776457476506,-0.8053422388815714,-0.7071230928779924,0.8403775101699335,-0.022569330446117947,0.21807081045206234,1.558140369080562,0.15279215570839935,-1.4899366267638052,-0.9276967296446536
308,1.0,0.0,0.8891622387467913,-0.5229795646314972,-0.8937291943811894,1.025668661968604,-0.43546363165002566,-0.5370282902906256,-0.42763465419002733,-1.5381094627649006,-0.216591396468291,-2.6037699516417017,1.40460313092677
309,1.0,0.0,-0.4763915283452627,-0.3217171807768209,0.5675402761505214,0.616481232773079,-0.2891412009536531,-2.0658196091171575,0.666380811385796,-0.47324443466075883,0.821769613125036,0.7586021422143134,0.7308704842357592
310,0.0,2.0,-2.744676674966309,-1.0004743606122803,1.7763750641338634,-0.9763149946880043,-0.14399133654667257,-2.700151106397268,0.08727358823420572,0.7126447247168669,2.5489038872573726,-0.18880309211334284,-1.2387986501430444
311,1.0,0.0,0.02515571421325813,-0.5522453510257492,-2.497462249749629,2.156815001018252,-0.2891412009536531,0.3949467256723735,-0.22577896087695007,1.207927869069187,-0.49947027049825177,-1.7685775133485744,-1.4413737167911909
312,0.0,1.0,-1.4718869814388758,-2.4663056163818946,-2.3222720184052816,-0.8251729205041899,-0.43546363165002566,-2.861773667968444,-0.19373881129405057,0.323276474953499,2.365376728787664,1.814631290925297,-0.5715071041638122
313,0.0,1.0,0.6683958457332351,0.909697402327498,-0.840120219994407,-0.26316855663152006,-0.43546363165002566,-0.015024735069156164,-0.038189909091095,0.2672180237284988,0.2158920016880129,0.8437760612465975,-0.26040518366542126
314,1.0,0.0,-1.6298329870778172,-0.017822040197428335,1.4895758051350332,-0.6360499339524062,-0.2891412009536531,-3.474434585959935,1.5604127919978577,-1.5256453519239126,-0.4194251883767189,0.7380982657626926,1.7157050514251608
315,1.0,0.0,-0.8780675935804065,0.5842153908459667,0.37873872628771676,1.5376524589216123,-0.2891412009536531,-0.20429897647896766,0.38018831657997487,-0.1550739203663684,0.4641309619883639,-2.1770452994021228,0.06357893825652693
316,1.0,0.0,0.7816400915484444,-1.3744045883881413,1.422456957297855,0.24076205763554612,-0.43546363165002566,-1.2100884147282507,-0.18569184040314946,-2.2883608585921564,-0.5587885310504515,1.1579570515885207,0.7437526856593164
317,0.0,2.0,-2.78855747162164,0.02696152711654176,0.615014954828642,-0.9486342940096086,0.8403775101699335,-1.213668216567095,-0.453537176072045,2.442761715636804,2.188474930246341,0.7253090487227497,-1.5692238727767713
318,1.0,0.0,-0.63577997250643,0.2376735901116243,-0.4648896795746632,0.11927892591028803,0.8403775101699335,1.118774989100859,-0.8989627123205017,-1.6400115972493678,-1.3111453177836438,-1.6792404396482352,0.4133274630255896
319,0.0,1.0,0.860633992696044,1.1184132874557542,0.32525769136683536,0.5111739866179074,-0.2891412009536531,-0.1266501996716656,0.3406793575205258,0.059856872742059516,1.1885567263771246,0.018757586957117284,-0.5972715070109267
320,1.0,0.0,0.22501286296099546,-0.2158537848654526,-0.6708524816880083,-0.33942874793327127,-0.43546363165002566,-0.46285223908561896,0.09711426124008833,0.42074001880594736,0.2394974972843678,-0.40678114234117685,0.4004452616020324
321,0.0,1.0,0.10804139985528297,-0.6626876888998284,-0.54799466209662,0.5574675627432617,-0.2891412009536531,-1.5445134638121933,0.5142438026553429,-0.8158872925501448,0.2832290062630414,0.6648896195195411,0.7308704842357592
322,1.0,0.0,-0.06428222449896807,-1.5019534140162827,-0.17191484725976525,-0.20470199446518647,0.8403775101699335,-1.6172204482317967,-0.2880936043494534,1.631101521778569,-1.4923939496401297,-2.5326897441273926,-1.5692238727767713
323,1.0,0.0,-3.59322167756396,-1.1913348149409324,0.7268275131219937,-1.5657065920568576,-0.43546363165002566,-3.170267231866471,0.21899898857736688,0.9066600562478037,0.6359495574002316,-1.1187691404255484,-1.5692238727767713
324,1.0,0.0,-0.5759768709060714,-0.3004768108738998,1.077340482966008,-1.2390436087160648,0.8403775101699335,-1.013667614941087,0.3222756119801525,-0.43275109820727076,0.0881803552057682,-0.19105010237893352,-0.5908304062991481
325,1.0,2.0,1.564427296632441,-1.0669678507827534,-0.3265266822513666,-0.9331305660077049,-0.2891412009536531,1.3297609833812234,-0.6768175372913333,-1.6546950034063652,-2.2196654483134757,1.39762490120926,1.0677368075812645
326,0.0,0.0,-1.202747148827291,0.0955329622081749,-1.268917572270733,-0.059195764277590754,-0.2891412009536531,-2.563335289889781,0.8164615894910081,-0.3762367688952905,1.9827658625506333,0.7394027602407252,0.7308704842357592
327,0.0,1.0,-0.48740985926596375,-0.13626826496923353,0.5160568405164029,-1.005893710218582,-0.14399133654667257,0.3105694071117766,-0.12317637730525373,-0.018910504848907085,0.590330653947591,0.5947519277927905,-0.5908304062991481
328,1.0,0.0,0.3828598025960086,-0.15776022481534774,0.8893093727538363,1.623243811665452,-0.14399133654667257,0.09644567297715896,-0.30227122956909236,-1.4913840708909185,-1.5540825031979542,1.5874155284011433,1.3981620302149913
329,0.0,2.0,0.9941208860353282,-0.973845057889613,-1.1004786479148176,1.4212444259929242,-0.43546363165002566,-0.3849940430570208,0.14904619648109407,-0.9743037563465926,-0.2363303367243119,0.9444730218918683,1.061295706869486
330,1.0,0.0,-0.8015512597491486,-2.0169355124772013,2.4718354477098847,-0.3572843061833108,-0.43546363165002566,-2.9574365157426863,0.3751098646581441,-3.303825321419327,-1.4682198079162854,-1.0743284543154317,2.7263040214616776
331,0.0,3.0,0.12127171256512609,-0.7923661644161719,-0.30647341110549076,-0.018571723322270754,0.8403775101699335,0.12062073615345655,-0.4343337394752864,0.7656021720113428,-0.26908769267582394,0.12999675437674013,-0.25396408295364264
332,1.0,0.0,-1.8548441956347337,-0.6588191311997784,0.6255634143042245,-0.27002160229666233,0.8403775101699335,-2.4586725899815267,0.8103791661900959,-0.8465916915656346,0.36577392422090677,0.22975119923445284,0.7308704842357592
333,1.0,1.0,-3.1144878081393816,0.05833042316379382,1.2376878576504258,2.385805762317499,-0.14399133654667257,-0.7219061089245984,-0.39005804927786064,-1.175888729999518,0.6153713690896517,-1.8512610149615412,-0.24752298224186403
334,1.0,0.0,-2.5017877660749503,0.08061656120689492,-1.8040607637022412,0.646121539196359,-0.43546363165002566,0.4937744072087358,-0.8646268178604353,1.0036677220132717,-0.9041911476798382,-1.7801808074472325,-1.2387986501430444
335,0.0,6.0,-4.283050998177914,0.47885386866435625,0.284625580172986,-1.297681037517491,0.8403775101699335,-2.994406133402254,0.06822252541309842,2.6674814461832304,2.4089397363966247,0.15344674972778327,-2.2300743180442253
336,0.0,0.0,-0.3741242116226418,2.6607575617605734,-0.09767905692116235,-0.4427967604620673,-0.14399133654667257,3.111388786945864,-1.4189601485304977,1.9408206853364558,1.7387291613196496,0.5872806755348391,-2.5669406413897304
337,0.0,0.0,-1.3289823829870295,1.2300391266763817,1.6539213153528476,0.25366795712929846,0.8403775101699335,-1.4103415333534353,0.43513703734481946,-0.0901082403178847,1.1273593062865672,0.49180795688192924,0.7308704842357592
338,0.0,2.0,-1.6675032965598264,-1.5879029939210922,-0.09766443095251787,-1.1883034324575985,0.8403775101699335,-1.527482297743698,-0.26765578268771095,0.8452512582168241,0.8024780111014079,1.3455006685148132,-0.24752298224186403
339,0.0,0.0,-1.6525201963306673,-0.9033610450576272,-2.011551433727289,-1.1153548980437973,0.8403775101699335,-1.8362607630624885,0.5005024668966638,1.0802158042882288,2.5075303773357573,0.3659882636368778,-0.5908304062991481
340,1.0,0.0,0.2663734682239671,-0.7556186492791834,0.31703844703067946,-0.20920382391469428,-0.14399133654667257,0.16921325425352599,-0.6928675832072464,-0.5226449999377304,-1.1187533707570656,-2.0292049409010393,-0.5779482048755908
341,0.0,1.0,-0.6186433866924005,-1.0714362429299154,-0.49762802765719816,-2.86975466946881,-0.43546363165002566,-2.839478536854255,0.4956542925967583,0.5310935040269185,1.033239427114526,0.012590829177198448,-1.57566497348855
342,0.0,6.0,-1.2719024942050332,1.943501081590135,-0.842230278480145,-0.6211607488205959,-0.14399133654667257,2.4253154060646818,-0.9598402629847241,2.699979309987196,1.8228020709587487,2.657301245556606,-1.9125312968340555
343,0.0,5.0,0.10764896655261005,1.3266523311243483,0.21000748247418663,-0.1923755125783128,-0.43546363165002566,1.56582494143368,-0.6289586127579221,1.7543749959275083,-0.4706519726921905,2.5082749641142383,-0.9212556289328749
344,0.0,4.0,-1.3726960456811943,-1.3288016124987796,-1.5233055702207485,-1.3598981321570678,0.8403775101699335,-0.8379445087653392,-0.5210825086311193,1.7232147188250382,2.1775539387220157,3.99340061094737,-1.5692238727767713
345,0.0,4.0,-4.428462168681437,-0.9249702816729999,1.04040220145574,0.4847205086881785,-0.2891412009536531,-1.663655878078465,-0.5756400197602488,1.1852189427032205,0.05675671813420985,2.259612809350906,-0.901932326797539
346,0.0,3.0,1.0519458718326684,-1.420211886528937,-1.614595406792963,-1.5329827578850879,-0.2891412009536531,-0.22242441207169428,-0.3437067093974967,1.01613183285426,-0.6332584415154969,2.4487980506985876,-1.245239750854823
