,Cinderella,Number of Tournament Wins,optimalrank,3pt_0,Free Throw-Rebound_0,Free Throw-Rebound_1,Free Throw-Rebound_2,Region_0,PPG_0,PPG_1,Scoring Differential_0,Assist_0,Schedule_0,Win-Loss_0
425,0.0,4.0,7,0.5052363197110148,-2.029575282079505,-1.8472042411510903,0.11243012278164694,-0.43546363165001234,1.1425921288292589,-0.7342398085795836,0.6022912394958961,-1.6960195795091688,-2.4082993809773523,-0.25396408295364237
373,0.0,4.0,7,-2.5267166376911097,0.49094569316162195,3.138390721949215,1.9575640578340858,-0.2891412009536646,-1.4822259444365125,0.17456245947830584,-1.2973687393599822,-0.9772359887432157,-0.9032815076170311,-0.25396408295364237
367,0.0,4.0,7,-0.42230692904099026,0.77949653639114,0.22112146850654818,0.10642084841689248,-0.2891412009536646,0.48811934417945335,-0.5584498711967991,1.0468362318697497,0.6564769819157699,-2.390285921945049,-1.2452397508548232
23,0.0,4.0,7,0.07681500815154306,-1.3838968824398274,-0.7558792184308247,0.999756231496211,-0.14399133654667678,1.6501438213683541,-1.2439619431925348,1.5599037863095915,-0.21788662180123802,0.5981848609996663,-2.8909247633116792
157,0.0,4.0,7,2.7197476713083413,3.470235867110751,0.05269870817788985,3.0265425127842356,-0.2891412009536646,2.2281867035537273,1.2857680006926742,-2.122339677721939,-0.44996758207261334,1.6537974143503003,2.6683341150556683
150,0.0,3.0,6,4.49270883098375,2.228374879770769,-1.2018528537170767,0.4650072564629264,0.8403775101699358,1.8967448536222564,2.0913568771483755,-1.1967816559074254,-2.9494316603647928,-1.9498417402612236,2.325026690998384
316,0.0,3.0,6,-2.101240572555404,-0.6683295587842035,1.3504807174261524,-2.0036895715821013,-0.43546363165001234,-2.575148291986261,0.23260220665981557,-2.5584683943110718,-1.0385147520723823,-1.4309465276556068,1.7350283535604987
158,1.0,3.0,5,1.8357609808544697,-0.7825786435490614,-0.2724431213484508,-0.9731065733061698,-0.14399133654667678,1.714869348835692,-0.5666292086322213,-0.23873576667633256,0.27899329614881413,0.8581131799182993,0.7308704842357596
5,0.0,3.0,6,-4.283050998177913,0.47885386866435575,0.2846255801729812,-1.2976810375174894,0.8403775101699358,-2.9944061334022525,0.0682225254130982,2.667481446183231,2.408939736396625,0.15344674972778438,-2.2300743180442253
75,0.0,3.0,6,-0.6039379903384392,0.4987966216082682,-0.6921042841774198,-0.010160097102829141,-0.14399133654667678,2.0932000842861385,-0.8276524172121916,2.1891310508633635,0.15819811660393682,0.17276470323812024,-0.2604051836654213
74,0.0,3.0,6,0.31251080117776475,-1.1285956934142112,0.853722717880494,-1.340377314477147,-0.14399133654667678,-2.158725662608884,-0.08754510240679692,0.9827522604357806,2.617408054763064,0.03628423168196904,-0.9083734275093174
318,0.0,3.0,6,1.1241814241153256,-1.7574433245301426,2.8242350109787404,0.8656364965052703,-0.43546363165001234,-1.3824114568902521,-0.16568017959203418,-1.7984280610458159,-1.3287144379372622,-1.8273242053030452,0.4133274630255904
73,0.0,3.0,6,1.9407523140442604,-2.1907998581451187,-0.7229832849053732,1.1137076865980384,-0.43546363165001234,2.122981589077524,-1.1128315016131958,1.8794118873054764,-1.5165928731281435,0.12680722832359143,-1.9060901961222774
36,1.0,3.0,5,1.034088419790839,2.2267785063446532,0.48428078235078886,-0.7772082404963315,-0.2891412009536646,1.314357052424549,0.6164835397315471,-1.9113886487792353,0.23242973197764719,0.7634728358029633,2.026806971923552
152,1.0,3.0,5,-0.49793187068084704,0.13785230636116227,-0.3544116591747414,-0.41180205547644927,0.8403775101699358,-0.20217243319614014,-0.12404704206676659,2.944501098508178,2.195277409032738,-1.839414313709156,-1.2516808515666022
439,0.0,3.0,6,0.26411431071876135,1.3320750969226531,2.704293015090606,1.1446806154965827,-0.43546363165001234,0.8401000479885592,-0.3879180482364512,-4.014029243026926,0.24374166302211708,-1.9756513781115814,3.050288143383627
193,0.0,3.0,6,-0.043803807473211845,0.398663131094495,0.6031848121022556,-1.5472506897519689,-0.14399133654667678,0.3927651679871288,-0.8243801238168446,0.7520132378298237,0.19334009002583366,-0.15326298835618773,-0.24752298224186342
440,0.0,3.0,6,1.140146721911063,1.0476570647598895,-0.6443389661346763,-1.453595852264947,0.8403775101699358,2.572071868172826,-0.8069522280447472,-0.943599357331103,-2.1880986735246704,-2.1533518968973535,-0.2604051836654213
72,0.0,3.0,6,1.2853761389967764,4.493164595646386,-1.2516113705440697,-0.2047939016757248,0.8403775101699358,1.8152114026680497,2.8401859913590024,-0.31847368644080054,-1.5635592339601354,0.36374140230964325,2.3121444895748264
312,0.0,3.0,6,-1.5813414837512545,3.6685083103854375,0.2732584038202168,0.3461837617178086,-0.43546363165001234,2.1394532469955188,0.17171336245086355,0.5858444161098693,0.8286782803364394,-1.2766960042208784,0.05069673683296888
271,1.0,3.0,5,1.4686183797211099,-0.8197871068579274,0.25737263235200586,1.509947672842436,-0.2891412009536646,1.0648638251986078,-0.2993720276105505,-1.3525454819704676,0.3578235436235067,0.5295950709046745,1.0612957068694864
421,1.0,3.0,5,1.2157433413298098,1.2090329246006941,-1.4620442563112657,0.8347532305160862,-0.2891412009536646,2.071981035547046,-0.03409352222750206,-0.9516048356337425,-2.382848368239608,-1.6655209102039885,0.05069673683296888
369,0.0,3.0,6,0.348216848076881,1.8743598617349297,-0.4502592486545243,-0.43104401784304314,0.8403775101699358,-0.9567331932271448,1.3564819556631962,-0.2284909511513556,0.5360298313345447,-1.3240828092304175,0.3811219594666958
412,0.0,3.0,6,1.0396008685248046,-0.21368097448050943,-1.3826666339818101,-0.024828704420595926,0.8403775101699358,0.451243184094832,-0.4342299375739288,-0.9854302804860858,-0.9298546954505218,-2.0879516328555106,1.7285872528487194
343,0.0,3.0,6,-1.2027471488272914,0.09553296220817505,-1.2689175722707329,-0.059195764277586105,-0.2891412009536646,-2.5633352898897797,0.816461589491008,-0.37623676889529056,1.9827658625506337,0.7394027602407255,0.7308704842357596
276,0.0,3.0,6,1.418420817268104,-0.8947878822005865,1.1256141318638673,0.48839185228528886,-0.14399133654667678,1.489378200248329,-1.1376291085240169,0.6512359266858876,-0.9369619289122696,0.47853192553453394,-0.5779482048755903
48,0.0,3.0,6,-1.7313200292481605,-1.4335222480134346,-0.259240612197422,-0.19697630123629284,-0.14399133654667678,-1.625663703348693,-0.29590983129434717,1.895189765437952,0.631518158286171,1.908100406466342,-2.2300743180442253
215,0.0,3.0,6,-0.6944559198685925,0.2489007976445478,-0.32721807165219463,1.4684810004829796,-0.2891412009536646,0.06767920828386406,-0.28640956987961597,-1.5478984002028988,0.35322355670998795,1.857642646940402,1.3981620302149924
221,0.0,3.0,6,-1.425237833517927,-1.2167572179483104,0.08008312230353429,-0.5330278273242377,0.8403775101699358,-0.4097599061584566,0.03792593555910673,1.156308008476206,0.6913808387572218,0.06022104134046461,-1.582106074200329
380,0.0,3.0,6,1.034088419790839,2.5778186968034578,-2.2663994388274875,0.7281117693408354,-0.14399133654667678,1.6538841683241945,2.0776917138198767,0.9205068251294553,-1.2094009427573051,-2.58364025726381,0.01205013256229548
43,0.0,3.0,6,0.10484429986861554,-1.9159421258354499,-1.1357516551333244,0.11632979214359732,-0.43546363165001234,-1.1378934611782126,-0.24564425040669957,-1.5639193930613928,-0.08311629114169364,0.961300557982887,0.7437526856593175
224,0.0,3.0,6,-1.921934183296048,-2.5531084170250655,-1.3540254696386638,-1.360514617111507,-0.14399133654667678,-0.8437752281052295,-0.6299395125726313,3.800869036353361,1.8085840935925415,-1.4010863673709186,-2.2300743180442253
360,0.0,3.0,6,0.17587681572971642,-0.960119836447725,2.0764600634513104,-0.7364763702337773,0.8403775101699358,-0.420550128704907,-0.4090153815019046,-2.477481721404093,-1.0568007529891723,-1.6617137949233844,0.7437526856593175
159,0.0,2.0,1,0.3779563809744809,-1.8092022758894026,1.0156098359532102,-0.2680347983077225,-0.43546363165001234,-1.4617242685813496,-0.2428083029042254,-0.0425011398293867,1.210926907866641,0.11945454760238858,-0.9083734275093174
154,0.0,2.0,1,1.7036886265819922,-0.0036420610564067077,-0.012426360247397988,0.057405754458980995,-0.14399133654667678,1.3469655899446995,-0.1148964745791522,-0.7224365088021796,-1.125539695125633,0.7537398789124272,0.7244293835239806
187,1.0,2.0,2,0.6683958457332352,0.909697402327498,-0.8401202199944074,-0.26316855663151584,-0.43546363165001234,-0.01502473506915613,-0.03818990909109503,0.2672180237284988,0.2158920016880129,0.8437760612465977,-0.2604051836654213
414,0.0,2.0,1,-2.170914318546189,2.1744140377272516,1.702767374056088,-1.203101464787196,0.8403775101699358,-0.7713531130810135,0.012665475026979456,-2.2932553273111553,-0.9549053594181688,-1.169832285795689,1.7285872528487194
191,0.0,2.0,1,0.2894882622840961,-1.2007438925922194,-1.055506773907328,0.7313337586371277,-0.2891412009536646,-0.1350134879678754,-0.05066988990746876,1.0851102730072282,-0.11007986735871622,1.8729222813996618,-0.2604051836654213
460,1.0,2.0,2,0.15220881451803503,0.17077319625585421,0.6042516132526541,0.7279044793680508,0.8403775101699358,1.142132000452458,-0.8848044050745917,-2.09434552706122,-1.5853227457084553,-1.9189082892689742,1.0741779082930443
15,0.0,2.0,1,-0.522875514410924,2.204736492964079,0.46702699307372364,-0.062419055486399866,-0.14399133654667678,0.94842185407918,-0.6855891743273776,0.6588055688078762,0.6409443923770259,-1.466486631412761,-1.5756649734885504
409,0.0,2.0,1,0.33022325899201643,2.427847988133739,-0.4608882762983144,-2.5572166798552725,0.8403775101699358,1.4715036687012024,0.10315977821505617,0.3789190707039849,-0.4123760360499029,0.22158098728102574,0.3811219594666958
8,0.0,2.0,1,1.292913730623871,2.4162520364599063,-1.3343570227051407,-0.6448527338388654,-0.43546363165001234,-1.015364576538207,2.292822052552857,3.991843459072665,1.4665398577040558,0.3339570782975587,-0.9599022332035487
204,0.0,2.0,1,-1.7635492917058673,2.2519808381472983,0.15801249771566644,-0.9508067578244175,0.8403775101699358,0.6751957640722172,-0.9566874040454012,1.6974047885285477,0.8835996189885512,-2.0825150965367705,-1.5692238727767713
146,0.0,2.0,1,0.20764869892529048,-1.6376187158781652,0.6641488135050048,-0.22403086994420776,-0.43546363165001234,-1.3622203235020494,-0.2625239541045009,-0.11257405195783607,1.590650395186421,-0.25052701579458314,-1.2387986501430441
4,1.0,2.0,2,-1.2719024942050345,1.9435010815901348,-0.8422302784801468,-0.6211607488205915,-0.14399133654667678,2.425315406064681,-0.9598402629847241,2.699979309987196,1.8228020709587485,2.6573012455566043,-1.912531296834056
172,0.0,2.0,1,-2.0896614330189367,-1.4266414552079074,0.5421925696914156,-2.366574302136858,-0.2891412009536646,-2.2096574407119434,0.6532520108088966,0.574262013883396,-0.17988251526352372,-0.458087694865043,-0.5908304062991483
434,0.0,2.0,1,-0.2377402285164173,0.6030969125637399,1.0820439089279101,1.7393847966632359,-0.14399133654667678,0.9499221069297051,-0.21119178227481433,-2.233737061838208,1.0893886742594892,0.07231114974657551,0.7308704842357596
404,0.0,2.0,1,0.12880036050078053,2.7807587714917665,-0.7280479358281553,-0.06753488336794006,-0.2891412009536646,2.5110708449338275,0.6335186461065431,1.3324047655411004,-0.35620733951786276,-0.5809382887933774,0.03137343469763221
471,0.0,2.0,1,1.6926418626693698,-0.6613053714213029,0.1604435888414145,1.0186888456478371,0.8403775101699358,0.1443863969661325,-0.03525585700161003,-0.7237740955036758,-0.5698538739826584,-0.4756143395898943,0.40044526160203264
3,0.0,2.0,1,-0.32328078547263783,-0.6046074744530593,1.3405842187473056,-1.2073675446874295,0.8403775101699358,0.6270651870578513,-0.8635461399349338,0.24362738874801787,-0.8486126669696294,0.790465905610866,-0.9083734275093174
458,0.0,2.0,1,-1.322439343064421,0.8268945524728463,-0.04461450432186928,0.8060547957995656,-0.43546363165001234,-0.9778903683432816,-0.38860872455204204,0.1305987301240572,0.22648140605735206,-2.0645016375044674,-0.9083734275093174
466,0.0,2.0,1,1.862588335326416,-1.8345339816236335,0.731958568557907,1.5373100239293982,-0.2891412009536646,0.8237853756879404,-0.4427898009132804,-2.885090259341964,-2.9990455352274545,-2.5030729909964307,2.389437698116174
399,0.0,2.0,1,-1.2048148764933755,1.3106132578735372,3.2359246757292,0.5340909152236011,-0.43546363165001234,-1.8477192552918136,0.3130703421713822,-1.7468082004528347,0.6737848628941687,0.9848753889509084,0.7373115849475385
179,0.0,2.0,1,0.2724369927195485,-0.33276380422211554,0.01784235778174146,-0.8137240873177564,-0.2891412009536646,-1.1582016212053006,0.681455712793904,0.3183818396314262,0.815659719794793,0.7196291052502832,0.7244293835239806
18,0.0,2.0,1,-1.3726960456811943,-1.3288016124987798,-1.523305570220753,-1.3598981321570587,0.8403775101699358,-0.8379445087653388,-0.5210825086311193,1.7232147188250384,2.177553938722016,3.9934006109473668,-1.5692238727767713
405,0.0,2.0,1,-2.479513433449569,1.0535271838082552,-0.05288860784873206,-0.36350226361830085,0.8403775101699358,-2.6003063341631716,1.0932949960855867,1.59863370553405,3.119771904837907,-0.9173752191350069,-0.9276967296446542
462,1.0,2.0,2,1.688393225064962,-1.3434192056904246,-0.4657937718425901,-0.20649662746962877,-0.43546363165001234,-0.9655510859428976,-0.08091049381803836,0.40338143924596037,-1.1361459451313773,-2.3490658747154285,-0.9148145282210963
430,0.0,2.0,1,1.6343102293334566,-1.7151550406171827,0.5754527295391179,0.25687597710450105,-0.14399133654667678,-0.3880675338945931,-0.2337283009298052,0.0026885533518794073,-1.572972732518806,-1.7979508593258093,0.4068863623138116
200,0.0,2.0,1,-2.746357357806141,0.6943302127329508,2.149111959109451,1.362593125890134,-0.2891412009536646,-1.9190961570171527,0.22680193502282764,0.24007050673051494,1.926851927349928,1.2885141725184794,0.07646113968008458
397,1.0,2.0,2,-1.6156963805939908,4.7106986291743,-0.7599888190140175,-0.9946938877722915,-0.2891412009536646,2.271263754004682,0.36753128731916085,1.9132623615906592,1.8990974132997693,-2.346706232216114,0.03781453540941104
206,0.0,2.0,1,-0.8162464229420133,-1.0794138037175152,1.2120261042302471,-1.0701478969640261,-0.14399133654667678,-1.780686507633434,0.2543807464985184,-1.1131423452670437,0.661166475891592,2.989857673621305,0.4068863623138116
39,0.0,2.0,1,0.12127171256512616,-0.7923661644161719,-0.306473411105491,-0.018571723322270837,0.8403775101699358,0.12062073615345646,-0.4343337394752863,0.7656021720113431,-0.2690876926758235,0.1299967543767407,-0.25396408295364237
258,0.0,2.0,1,-0.7714502376693333,-0.3266541273620316,0.823770373291055,0.4342965682204556,-0.43546363165001234,0.055049750048344955,-0.010611029583413728,-0.6009564994417155,-0.5716839941113347,0.01034381891160846,-0.2604051836654213
80,0.0,2.0,1,-0.9525085430303865,-1.4245144063391277,1.1120016148017595,0.42104435437268134,0.8403775101699358,-2.5307157418060946,0.41263646310862995,0.27077490574600316,3.332499327581546,0.15842758456641842,-0.9148145282210963
78,0.0,2.0,1,0.37468965407090865,0.2052252927044376,-1.1929073881239132,0.6463200244896142,-0.2891412009536646,2.6309440088374823,-0.9784084324483467,1.785079394942998,1.1550806752045546,-0.5797442334420404,-1.582106074200329
82,0.0,2.0,1,0.8885828777984928,-1.174169375029708,-0.41748576771278456,1.0144049074559982,-0.14399133654667678,0.08289882613233047,-0.30611959179753406,-1.33786207581347,-0.23730812246866972,1.1155510814176155,1.0677368075812654
229,0.0,2.0,1,0.3807834777685265,2.4860652464036246,-0.8606622912494042,0.4480889118392791,0.8403775101699358,1.4032503731542287,1.553801197116226,-0.7734601918214794,-2.0100962984652453,1.7737229872284388,1.346633224520761
305,0.0,2.0,1,-0.8780675935804061,0.5842153908459671,0.37873872628772315,1.5376524589216105,-0.2891412009536646,-0.20429897647896747,0.38018831657997465,-0.15507392036636838,0.4641309619883639,-2.1770452994021228,0.06357893825652672
37,0.0,2.0,1,-0.22139921966191245,-0.40869999066538576,-0.09117864727738229,0.7561143863517703,-0.43546363165001234,-1.8410605234030695,0.9466248206335246,-0.37000471347479647,-0.1736778289770899,0.046127329822488856,1.0548546061577075
79,0.0,2.0,1,1.5746474385715232,-1.776000807110965,-1.8972406767713927,-0.42396750611491013,-0.2891412009536646,1.2982620939052745,-0.7881724972313866,0.6734889749648736,-0.39107439285790135,0.7596632295386196,0.7373115849475385
247,0.0,2.0,1,-0.8551062170543877,0.3565477645747648,-0.8053422388815741,-0.70712309287799,0.8403775101699358,-0.022569330446117586,0.21807081045206195,1.5581403690805622,0.1527921557083992,-1.4899366267638048,-0.9276967296446542
382,0.0,2.0,1,2.562587687625672,4.027789482052192,-2.496416367606701,0.9018980285655662,-0.43546363165001234,3.2696956082572934,1.6664375860049723,1.3295420503264404,-0.34053562336048915,-2.210469167813689,1.9881603676528785
307,0.0,2.0,1,-0.008750905722329755,-0.8091380415534033,-0.3459779977634069,-1.0791362592585623,-0.14399133654667678,-0.3530859474494308,0.08706397322272125,0.07320269219756223,-1.747256422212556,-1.4013297745246447,-0.5908304062991483
270,0.0,2.0,1,-1.3289823829870295,1.2300391266763813,1.6539213153528478,0.2536679571292896,0.8403775101699358,-1.4103415333534346,0.43513703734481934,-0.09010824031788467,1.1273593062865674,0.4918079568819291,0.7308704842357596
51,1.0,2.0,2,-1.4504355724805778,-1.0946864111186487,-0.3717011426800013,1.190078052329339,-0.2891412009536646,-1.9613663284301985,0.5688574937844286,0.6503542180713731,0.41567772242709455,0.9194751249090662,-1.582106074200329
293,0.0,2.0,1,0.504698313467902,0.48624596788079866,0.3846120398313775,0.6754524691436724,-0.43546363165001234,1.9213556343194256,-1.216689008536009,-0.2672208703758144,0.0037578223228942054,-1.4778465183576937,-1.5692238727767713
77,0.0,2.0,1,-0.9946931291496279,2.8949252324472847,0.28456110867891593,2.690655323506693,-0.43546363165001234,0.6763645203767136,1.0934595645712277,-0.04012794118891472,0.9396820781310171,0.8727642352297922,1.029090203310592
330,0.0,2.0,1,0.6239857132027304,-2.841495239905609,0.5520784378350041,0.5933036048766565,-0.14399133654667678,-2.381619659847728,-0.17085362744277255,-2.572517716092065,-1.2907324612338034,-1.4129330686233035,1.7414694542722775
76,0.0,2.0,1,-2.78855747162164,0.026961527116541373,0.6150149548286381,-0.9486342940096115,0.8403775101699358,-1.213668216567094,-0.4535371760720451,2.442761715636805,2.1884749302463415,0.7253090487227497,-1.5692238727767713
81,0.0,2.0,1,-1.6675032965598262,-1.5879029939210927,-0.09766443095252253,-1.1883034324575936,0.8403775101699358,-1.5274822977436973,-0.267655782687711,0.8452512582168241,0.8024780111014082,1.3455006685148123,-0.24752298224186342
282,1.0,2.0,2,1.6260555949721844,-1.9106789947920861,1.2708706812857136,0.5437679680427461,-0.14399133654667678,0.015409411802619392,-0.31011373782042734,-0.7816260115171525,-0.8366632978097632,-0.601190625681219,0.7373115849475385
376,0.0,2.0,1,1.460555681400566,4.889415415010307,0.8327559635152564,0.47834689742957515,-0.2891412009536646,1.4691986185751886,1.9053157103906266,-1.0600817063753818,0.7644175969564917,0.7172985585944989,2.001042569076436
281,0.0,2.0,1,0.6873845191657132,-2.0991487459314873,0.5356322937674503,-0.8307566300201416,-0.2891412009536646,-1.4705779596203796,0.20229149677038571,-1.8082169984838141,-0.8381916469240611,-2.585999899763124,1.3981620302149924
83,1.0,2.0,2,0.6170963777271311,-0.07454254513486752,-2.3370453560108024,-0.20696332299887366,0.8403775101699358,1.0848101386923794,-0.4114634672423316,0.5484520835869056,-0.04825357944224229,1.3605368958203465,-0.5908304062991483
267,0.0,2.0,1,-1.652520196330667,-0.9033610450576272,-2.0115514337272926,-1.115354898043788,0.8403775101699358,-1.8362607630624876,0.5005024668966636,1.0802158042882288,2.507530377335757,0.3659882636368783,-0.5908304062991483
294,0.0,2.0,1,1.3513035170466532,1.8634655553980586,1.0124411838209164,0.22497067303002052,0.8403775101699358,3.3631865888378014,-1.6092006136524493,-0.7571536679221551,0.444279544727125,-1.3655462636137643,-0.5779482048755903
375,0.0,2.0,1,-1.4630910077356858,-1.0949826084932819,0.8553338326620399,-0.25483833710203413,-0.43546363165001234,-1.0230673435257231,-0.1409503596568225,1.9101162863209662,1.3347849517568586,-0.8346917175220396,-1.9060901961222774
326,0.0,2.0,1,-1.5370410901214986,0.951896514129796,2.091045451977608,-0.5924505798922886,0.8403775101699358,-1.7606072906763492,0.6023671794202425,-1.0762058908310617,0.24396863715315203,1.0101166930874368,0.40044526160203264
208,0.0,2.0,1,2.010714963046416,-1.907458328305324,0.41260000628126703,0.607109521350174,0.8403775101699358,-0.19162416230274318,-0.49435465986574945,-2.09434552706122,0.32880415781257444,3.268498560206074,0.7437526856593175
463,0.0,1.0,0,0.29800444252721586,-2.1040591178158907,-0.21865634272205772,0.6191573008209275,-0.43546363165001234,-1.3285392928310942,0.46471514284292487,-1.10691028984655,-1.2382928032618574,0.5273480606390835,0.40044526160203264
449,1.0,1.0,0,1.8972269500723449,-0.8420273276361133,-0.4268083204617502,0.30457521378908925,-0.2891412009536646,0.06691322893606391,-0.3081451671263876,-1.240854410048002,0.05594348646530327,0.5557788908287612,0.7373115849475385
50,0.0,1.0,5,-0.29318753072249454,-1.0701662938206358,0.674394703038597,-0.5554251909751454,0.8403775101699358,-0.3745042114779821,0.03616008526234567,1.090004741726227,-0.9964914097152692,0.5461791998419673,-0.2604051836654213
24,1.0,1.0,7,-0.6906390099345119,-0.5596770705968208,-1.8080362796648486,2.2240075685339584,0.8403775101699358,0.5769834424153013,-0.8454198999405805,0.15151419170155,1.8510945302713397,1.2458647951938482,0.08290224039186356
427,0.0,1.0,0,-1.4852126197977036,-2.609617962108226,0.1434455185834872,-2.2010108994185056,-0.43546363165001234,-2.725593185508265,0.08445334131838333,0.9729633229977823,1.5560626035648142,-0.08193937368815293,-0.5779482048755903
420,0.0,1.0,0,1.814414746404722,3.5129584909713647,-1.1206110049909064,-0.8796571829514304,-0.43546363165001234,2.100079971093935,1.1408664248769615,1.3161972735531517,1.0653503849604933,-1.8313747277373755,0.35535755661958024
459,1.0,1.0,0,-0.7785430180124593,0.6560642136303226,1.3233988687621416,-0.2616011313772885,-0.43546363165001234,-0.9645944162431764,0.016696041692596364,-1.2764532777824908,-0.8570878019854955,-2.568229847884547,1.0677368075812654
