,Cinderella,Number of Tournament Wins,Game Count,Wins,Losses,3-Pointers Made,3-Pointers Attempted,3-Point Percentage,Free Throws Made,Free Throws Attempted,Free Throw Percentage,Rebounds,Opponent's Rebounds,Rebound Differential,Offensive Rebounds,Assists,Turnovers,Assist to Turnover Ratio,ESPN Strength of Schedule,Total Points,Average PPG,Total Opp Points,Average Opp PPG,Total Scoring Differential,Scoring Differential Per Game,Year,Region_East,Region_Midwest,Region_South,Region_West,Wins vs Top Teams,Losses vs Top Teams
10,0.0,1.0,0.37214861911811237,0.6952901517241085,-0.4661164493862455,2.0980982889481,1.3088793042171132,2.3742467877695117,-0.08979752211201039,-0.36274549817195734,1.050845106700006,-0.21277351205200787,-0.17902879083236284,-0.06066273860436976,-0.9582287638269448,1.6972520003086111,-0.9779556478920017,2.671993609995157,-0.7542617145309274,0.7612414610110437,0.8093953603636016,0.3155701930075094,0.05326413230005126,0.9381098890772593,0.8670636223310897,2014,0,0,0,1,-0.09392902292387785,-0.8426633716819458
11,1.0,3.0,0.37214861911811237,-0.05212070102879409,0.4274811287151935,-0.42492328137510293,-0.7039264645919332,0.6691488318151657,0.3862455341121039,0.628697407251017,-0.8864320878950589,0.011582703815539946,-0.31265494627498014,0.37896008974012185,0.5811081006378745,-0.3807899178710782,0.2942046906473035,-0.6355091480775302,-0.53872908797167,0.053343660158633247,-0.39640907796309577,0.34225921724235314,0.09302652080709067,-0.5154731599568284,-0.5603340168081316,2014,0,0,1,0,-0.09392902292387785,-0.8426633716819458
12,1.0,0.0,0.6746775986052851,0.44615320080647425,0.12961526934804715,0.12004937781470888,0.4208767591542986,-0.6325407892387763,1.712365476450708,1.6988262575488304,-0.12909429864847619,0.5543800002692847,2.014012230843533,-1.6451366824293083,0.4931459940970277,-1.2039104179292668,-1.0153721284372754,-0.4138576813382827,1.0875625487936362,1.036728782525036,0.8093953603636016,1.5737670497930007,1.5841160898211535,-0.7992679457206264,-0.8775334921724035,2014,1,0,0,0,-0.8137589182283629,-0.4390512427221353
13,0.0,0.0,0.37214861911811237,0.6952901517241085,-0.1682505900190992,1.1090738333814045,0.7845349442752608,1.1679430208691761,0.8509542318546917,0.6995147576383722,0.38008725831181794,-0.18382432290780815,0.033200985458852895,-0.271315343852772,0.7277116115392859,0.2938990166028469,-1.2024545311636439,1.428338059894041,-0.9893882162319355,0.7124209230212224,0.7303262168667678,0.25456670904215223,-0.046141838967552924,0.9519535371632982,0.8897207277142518,2014,0,1,0,0,0.9858158200328497,0.771785144157296
14,1.0,0.0,0.37214861911811237,0.1970162498888401,0.12961526934804715,1.3109155590072608,1.0044212887670054,1.1599282003294964,1.24765677870812,0.8804924308505024,1.0242909152657247,-2.1596064819994387,0.0017595371194135294,-2.735034944366694,-1.6032842117931547,0.3343803526712824,-0.5289578813487176,0.7281965254874616,1.2737043626402675,0.7019593791662606,0.7105589309925607,0.7197182742780006,0.6894623484127158,0.0867255317858651,0.02875072315408759,2014,0,0,1,0,-0.8137589182283629,-0.4390512427221353
15,0.0,4.0,0.6746775986052851,2.1901118572299136,-1.9554457462219772,-0.10197652037373298,-0.2049536059375898,0.2754104423636706,0.4202486095566835,0.8490180529005668,-1.4561514584554731,0.35897297354593655,-0.1397269804080636,0.6170891217600548,0.7716926648097093,-0.07043300801307263,0.0884140476482982,-0.20331142799739943,-0.8326372150979301,-0.005938421686149898,-0.9301257965667169,-0.6566728326903704,-1.8354493217844297,1.1803737305829407,1.0256633600132259,2014,0,0,1,0,0.6259008723806072,-0.4390512427221353
16,1.0,0.0,0.06961963963093966,0.1970162498888401,-0.1682505900190992,-1.070816803377843,-1.312842495492149,0.2927023199711196,0.6696044961502672,1.1794990213748915,-1.649408315441384,0.23593891968308775,0.08036315796801195,0.20494272018709392,0.4931459940970277,-0.08392678670255113,0.705785976645314,-0.6576420943213371,-0.26441483598716053,-0.20122057364543555,-0.39640907796309577,-0.008510815558450515,-0.046141838967552924,-0.3839585031394585,-0.40173427912599774,2014,1,0,0,0,0.2659859247283647,-0.03543911376232485
17,0.0,1.0,0.6746775986052851,1.1935640535593768,-0.7639823087533919,0.03931268756436639,-0.4079256162376617,1.303217291759193,0.5449265528534754,0.5421428678886938,-0.08454569723588551,0.3734475681180364,0.3397551067683867,0.07671939525328386,-0.2838526136804525,0.53678703301346,0.05099756710302452,0.38501532867667365,-0.06847608456965376,0.7263696481611713,0.29544592763419025,0.26219214453782186,-0.42388452978444996,0.9657971852493372,0.8217494115647652,2014,0,0,0,1,-0.8137589182283629,-1.2462755006417563
18,1.0,1.0,-0.5354383193434058,0.6952901517241085,-1.3597140274876847,-1.333211046691456,-1.7949010199548197,1.003897914733209,0.771613722484006,0.6365660017385009,0.33670248857466994,-0.9871643216593503,-1.0279478959972257,-0.05150392968052619,-0.38647507131144043,-0.3403085818026427,-0.716040284075086,0.22388153607496464,1.3422829256363948,-0.6894259535436497,-0.35687450621468164,-1.2476440836047678,-1.3185382711928877,0.8965789448191426,1.0936346761627125,2014,1,0,0,0,-0.8137589182283629,-0.8426633716819458
19,1.0,0.0,0.06961963963093966,-0.7995315537816966,1.0232128474494862,-1.0304484582526716,-1.0760418168087318,-0.32776038672790164,1.927718287599712,1.6752204740863788,0.5305223127458448,1.0030924320043804,-0.021821549135165996,1.2948409821244793,1.402087761685778,0.7931688281135515,-0.28575075780443865,0.9383936790339976,-0.6171045885386727,0.7577542797260565,1.3035775072188058,0.3841991124685362,0.5900563771451116,0.8065952322598895,0.8217494115647652,2014,0,1,0,0,-0.09392902292387785,1.9826215310367274
20,0.0,2.0,0.37214861911811237,0.6952901517241085,-0.4661164493862455,0.7255745546922776,1.046707124246187,-0.40673970594511333,0.5902639867795815,0.723120541100824,-0.5309972858140946,0.8438718917112819,1.3301607294607267,-0.48196794910117424,-0.10792840059875887,2.0615840249245307,-0.603790842439265,2.5534449972755726,-0.7640586521018028,1.1448314023596406,1.4814830800866805,1.1314917910441613,1.3455417587789056,0.21824018860323494,0.16469335545305916,2014,1,0,0,0,-0.09392902292387785,-0.4390512427221353
21,0.0,1.0,0.37214861911811237,0.1970162498888401,0.12961526934804715,-1.0910009759404284,-1.0506703155212227,-0.6287642790757483,1.7917059858213937,1.753906418961218,-0.06616409577071579,0.6846513514181835,-0.39125856712357854,1.3223174088960101,0.6544098560885802,0.53678703301346,1.0238260612801402,-0.35601473902787595,-1.0383729040863123,0.7682158235810183,0.8291626462378087,0.6968419677909916,0.6695811541591961,0.25977113286135173,0.18735046083621934,2014,0,0,1,0,0.6259008723806072,0.36817301519748563
22,1.0,0.0,0.06961963963093966,-0.7995315537816966,1.0232128474494862,-0.9093434228771579,-0.6785549633044242,-1.0528113553648457,0.03488042118478145,0.46345692301385455,-1.5176908427831897,-0.08250216090310913,0.33189474468352687,-0.4911267580250178,0.7716926648097093,0.4828119182555459,0.2567882101020298,0.1636426862980836,-0.6660892763930494,-0.6127079652739303,-1.1277986553087986,-0.14958137222833895,-0.28471617000980354,-0.9446262506240353,-0.9681619137050547,2014,0,1,0,0,0.2659859247283647,-0.03543911376232485
23,0.0,5.0,0.6746775986052851,0.1970162498888401,0.4274811287151935,-1.3130268741288704,-1.0591274826170591,-1.42047733565463,2.483101853194512,2.7532179188716763,-0.8583221598323952,1.7051102687512234,-0.006100824965446313,2.164927829889619,2.252388124913964,-0.9205410654502182,0.6496612558274034,-1.3311937429524046,-1.0285759665154368,0.607805484471605,0.09777306889210856,0.47189162066873713,-0.1057854217281177,0.34975484542060475,0.23266467160254817,2014,0,1,0,0,-0.45384397057612036,0.771785144157296
24,0.0,2.0,0.6746775986052851,1.442701004477011,-1.0618481681205383,0.7255745546922776,0.6830489391252248,0.40132549147257923,0.8509542318546917,1.3211337221496022,-1.5101091828379707,0.9017702699996812,0.9450029873025946,0.04008415955790957,1.7832568900294476,0.995575508455729,-0.5663743618939913,1.4316935769252717,-0.10766383485315512,1.3436007356039135,1.323344793093013,-0.27158834015905325,-1.2390134941788045,3.1600154068865076,2.928860212198857,2014,0,1,0,0,0.6259008723806072,-0.03543911376232485
25,1.0,0.0,0.06961963963093966,0.44615320080647425,-0.4661164493862455,-0.6671333521261305,-0.8307839710294782,0.22156284872387347,2.0863993063410833,2.58010884014703,-1.4104891990465012,0.2866000006854373,0.7091921247567993,-0.4636503312534871,0.9329565268012617,-0.5022339260763847,1.3605743861876034,-1.3816344274788286,0.9797962355140074,0.24165144954794443,0.3942823570052311,0.3727609592250317,0.5701751828915919,-0.19706925397793298,-0.19782033067753518,2014,0,1,0,0,-0.8137589182283629,-1.2462755006417563
26,0.0,0.0,0.06961963963093966,0.1970162498888401,-0.1682505900190992,-1.2928427015662847,-1.3212996625879854,-0.5461597149608672,0.45425168500126306,0.6916461631508883,-0.8664521877376705,0.5109562165529851,0.5441245209747426,0.01260773278637884,0.6690702071787213,0.36136791005023944,0.9864095807348666,-0.47365312476095356,-0.5779168382551714,0.09867701686346741,0.13730764064052264,0.46426618517306745,0.729224736919758,-0.6469878167741983,-0.6736195437239452,2014,0,1,0,0,-0.09392902292387785,-1.2462755006417563
27,0.0,1.0,0.06961963963093966,-0.05212070102879409,0.12961526934804715,-1.3130268741288704,-1.185984989054604,-1.047510714078848,0.21623015688920594,0.7388577300757919,-1.77192312425245,0.2938372979714872,0.4104983655321253,-0.10645678322358763,0.8743151224406972,1.3059324183137346,0.9489931001895929,0.3238810776190757,-0.7248709018183014,0.2660617185428551,0.43381692875364525,0.4223262899468844,0.6496999599056763,-0.23860019823604978,-0.243134541443864,2014,1,0,0,0,0.2659859247283647,1.1753972731171065
28,1.0,1.0,0.6746775986052851,0.6952901517241085,-0.1682505900190992,0.7861270723800344,0.5392770984960072,0.911861412369735,0.8509542318546917,0.6601717852009527,0.5130477238192802,0.930719459143881,0.37119655510782607,0.7453124466938649,0.7716926648097093,1.34641375438217,0.48128709337367187,0.7369858439711726,1.2345166123567661,1.0053441509601508,0.7698607886151847,0.43376444319038887,-0.14554781023515712,1.2080610267550185,1.048320465396388,2014,0,1,0,0,-0.8137589182283629,-1.2462755006417563
29,0.0,3.0,0.37214861911811237,0.44615320080647425,-0.1682505900190992,0.8466795900677914,0.4547054275376439,1.2922618692197514,0.0915522135924141,-0.26045376983466634,1.3204433669161488,-0.8279437813662519,-0.33623603252955964,-0.6559853186542022,-0.76764419965511,0.1319736723291049,-1.314703972799465,1.3843333266181022,-0.9599974035193095,0.1684206425632123,-0.19873621922101403,0.05630538615474147,-0.34435975277036546,0.23208383668927388,0.16469335545305916,2014,0,1,0,0,0.9858158200328497,0.771785144157296
30,0.0,3.0,0.6746775986052851,0.6952901517241085,-0.1682505900190992,0.7255745546922776,0.3616765894834443,1.198061668514526,-0.25981289933490836,-0.11881906905995575,-0.5612119395579075,0.6991259459902832,0.15896677881661037,0.699518402074647,0.46382529191674543,1.6027955494822617,0.16324700873884557,1.2556686077566086,-0.7836525272435535,0.6112926657565922,0.09777306889210856,0.3003193220161701,-0.364240947023888,0.6681587513995002,0.5272070415836555,2014,1,0,0,0,0.6259008723806072,0.771785144157296
31,1.0,0.0,0.6746775986052851,-0.5503946028640624,1.3210787068166325,0.01912851500178077,0.6153916023585342,-1.3331424863404326,1.3156629295972793,1.0850758875250845,0.5630971366708943,-0.13316324190545864,1.0078858839814733,-1.3428959879424702,-0.21055085822974684,0.051011000192233875,1.4354073472781508,-0.9935674977489527,1.2051257996441402,0.018471847308760808,-0.8905912248183,0.967544927887264,0.6695811541591961,-1.7198705434422152,-1.7838177074988955,2014,1,0,0,0,-0.8137589182283629,-0.8426633716819458
32,1.0,0.0,0.06961963963093966,-1.7960793574522333,2.2146762849180717,0.9274162803181338,1.1820217977795682,-0.18916280670803368,0.4202486095566835,0.18805611595191726,0.7484490551867646,-0.9654524298012005,0.772075021435678,-2.121394746469174,-0.3278336669508759,-1.1229477457923958,0.06970580737566136,-1.1551591073875473,-0.3329933989832879,0.11611292328840364,0.17684221238893957,1.3450039849229114,2.1606707231732587,-2.2113200504965973,-2.2596169205453043,2014,0,0,1,0,-0.8137589182283629,-0.03543911376232485
33,1.0,0.0,0.37214861911811237,1.1935640535593768,-1.0618481681205383,-1.1919218387533566,-1.084498983904568,-0.8992124984555457,1.6783624010061284,1.4942428008742485,0.36551571892337426,0.06948108210393938,-0.16330806666264314,0.2782131915778425,0.6690702071787213,0.36136791005023944,0.05099756710302452,0.22351829488333416,2.3121797451530535,0.10913856071842915,-0.2975726485920549,-0.8091815426037632,-1.7161621562633043,1.6856668857233617,1.6147480999754449,2014,1,0,0,0,-0.8137589182283629,-0.4390512427221353
34,1.0,0.0,-0.23290933985623305,-1.0486685046993307,1.0232128474494862,-1.0910009759404284,-0.9660986445628594,-0.8800834186747323,0.2729019492968386,0.21166189941436903,0.1463572577910006,-0.9365032406570009,0.13538569256203084,-1.3428959879424702,-1.0461908703677916,-2.1889562622611973,-0.7908732451656333,-1.633183037874355,-0.7346678393891768,-1.149733883161966,-1.6615153739124198,-0.5003514050291427,-0.44376572403796966,-1.373779341291242,-1.3986469159851402,2014,0,0,0,1,0.2659859247283647,1.579009402076917
35,0.0,0.0,0.37214861911811237,0.9444271026417426,-0.7639823087533919,-0.9093434228771579,-0.7208407987836059,-0.9372293430926898,1.5536844577093365,1.3762138835619897,0.36229101139004544,0.6918886487042333,0.11180460630745132,0.7453124466938649,0.09731651466321703,0.6852185985977235,-0.5663743618939913,1.1190282207307103,-0.6073076509677974,0.19631809284311025,-0.15920164747259993,0.1821250718332906,-0.14554781023515712,0.05903823561378724,-0.01656348761224123,2014,0,0,1,0,0.2659859247283647,-0.03543911376232485
36,1.0,0.0,0.9772065780924578,0.6952901517241085,0.12961526934804715,-0.9900801131275004,-1.2705566600129674,0.4609122228150696,2.4490987777499322,2.6509261905343853,-0.6975989060329587,1.0248043238625302,0.49696234846558357,0.7178360199223341,1.0209186333421085,0.024023442813276875,1.1922002237338718,-0.8738613243834494,0.881826859805254,1.0297544199550615,0.3547477852568142,0.7616581695041836,-0.046141838967552924,0.6612369273564808,0.4592357254341689,2014,0,0,0,1,-0.45384397057612036,-0.03543911376232485
37,0.0,1.0,0.06961963963093966,-0.05212070102879409,0.12961526934804715,-2.10020960406971,-2.183930706363291,-0.9994107156122825,0.6469357791872141,1.447031233949345,-2.4314349598069853,0.7859735134228825,0.38691727927754577,0.5438186503693062,1.5486912725871895,0.5232932543239814,0.0884140476482982,0.340454408862733,-0.9012157780940575,0.12308728585837812,0.17684221238893957,0.25837942678998704,0.3912444346099032,-0.22475655015001084,-0.2431345414438618,2014,1,0,0,0,0.6259008723806072,-0.03543911376232485
38,1.0,0.0,0.6746775986052851,-0.5503946028640624,1.3210787068166325,-1.7368944979431684,-1.312842495492149,-2.3059309990340275,-0.08979752211201039,0.3060850332641761,-1.4333603432120872,0.026057298387639805,1.0000255218966134,-1.132243382694068,0.9036358246209795,-0.25934590966577165,-0.4915414008034439,0.09985129203939892,-0.8228402775270548,0.0010359408838245894,-0.91035851069251,0.83791252446088,0.4707692116239877,-1.5191376461946509,-1.5799037590504361,2014,0,1,0,0,-0.45384397057612036,1.579009402076917
39,1.0,1.0,-0.23290933985623305,0.44615320080647425,-0.7639823087533919,-1.4139477369417985,-1.6849578477089475,0.2249597284871922,0.3522424586675243,0.07789579312714233,0.925577121065838,-1.0667745918058995,-1.5310110694282557,0.4339129432831833,-0.7383234974748277,-1.2713793113766594,-1.426953414435286,-0.10131468123589077,0.10786879170610232,-0.1349641292306779,0.1966094982631494,-0.44316063881162027,-0.34435975277036546,0.5366440945821304,0.6178354631163047,2014,0,0,0,1,-0.8137589182283629,-0.8426633716819458
40,0.0,0.0,0.6746775986052851,0.44615320080647425,0.12961526934804715,-0.8286067326268154,-0.441754284621007,-1.4034054075498443,0.6922732131133202,0.8726238363630185,-0.6789147592159319,-0.031841079900759635,0.6463092280779206,-0.7933674525118558,-0.01996629405791206,-0.6776530490396052,-0.005127153714886007,-0.6929283343329259,-0.9110127156649328,-0.1175282228057417,-1.1080313694345916,-0.4202843323246113,-1.457706630967534,0.5297222705391109,0.3912644092846819,2014,0,0,1,0,-0.09392902292387785,-0.03543911376232485
41,0.0,0.0,0.06961963963093966,-0.05212070102879409,0.12961526934804715,0.705390382129692,0.5477342655918436,0.6718196462895046,1.2589911371896467,0.8962296198254703,1.0066634520157518,0.3010745952575371,0.7327732110113788,-0.47280914017733067,0.52246669627731,0.1319736723291049,-0.2670425175318018,0.282951104083005,-0.8620280278105562,0.7751901861509928,1.3431120789672228,1.0895518958179784,1.7431656438493224,-0.43933309548361427,-0.4470484898923224,2014,0,0,0,1,-0.45384397057612036,0.36817301519748563
42,1.0,0.0,0.37214861911811237,-0.5503946028640624,1.0232128474494862,-0.041424002685976104,-0.13729626917089915,0.27882033798050343,2.199742891156349,2.021438631535671,0.28545870694339603,-0.0028918907565599135,1.2436967465272686,-1.4528016950285931,-0.4304561245818639,-0.12440812277098665,-0.6786238035298123,0.41007770377784675,-0.6269015261095481,0.8519081744207121,0.9675336473572664,0.5252696691384247,0.3912444346099032,0.7373769918296949,0.6631496738826291,2014,0,0,0,1,-0.45384397057612036,0.36817301519748563
43,0.0,1.0,0.06961963963093966,-0.05212070102879409,0.12961526934804715,0.220970240627637,-0.1880392717459171,1.2256309030718076,1.5763531746723896,1.0536015095751488,1.4524365649494002,-0.48055351163585525,-0.07684408372918489,-0.5186031847965485,0.009354408122370213,0.037517221502755375,-0.1360848356233439,0.07924006217704538,-0.8718249653814315,0.7403183733011203,1.264042935470389,0.860788830947889,1.3654229530324253,-0.09324189333264099,-0.1071919091448882,2014,0,0,0,1,-0.09392902292387785,-0.03543911376232485
44,1.0,1.0,0.6746775986052851,0.44615320080647425,0.12961526934804715,-1.2726585290036991,-1.4058713335463486,-0.18603127610557746,1.3836690804864384,1.3604766945870217,-0.0807398355154917,0.46029513555063556,-0.43056037754787774,1.0841883768760772,1.0062582822519675,0.968587951076772,-0.39800019944025966,1.2235403175088178,-0.40157196197941525,0.19980527412809748,-0.5743146508309704,-0.08476517051514697,-0.940795580375992,0.5504877426681692,0.4139215146678441,2014,0,0,1,0,-0.45384397057612036,1.579009402076917
45,1.0,0.0,0.6746775986052851,-0.05212070102879409,0.7253469880823399,-0.4854757990628598,-0.38255411495015273,-0.4525583347960654,1.7690372688583407,1.1008130765000523,1.8745875129241396,0.6412275677018838,0.4340794517867048,0.30568961834937325,1.1528617931533789,0.06450477888171238,0.2942046906473035,-0.23901322536701794,-0.31339952384153724,0.2869848062527786,-0.43594364971151267,0.8455379599565497,0.4707692116239877,-0.9653917227530936,-1.0361332298545414,2014,1,0,0,0,-0.09392902292387785,0.771785144157296
46,1.0,0.0,0.37214861911811237,0.1970162498888401,0.12961526934804715,0.09986520525212327,-0.1542106033625718,0.7574173693365097,0.06888349662936104,0.6523031907134688,-1.9864236246815026,0.15632864953653855,0.17468750298633004,-0.00570988506130831,-0.4011354224015816,0.06450477888171238,0.4999953336463087,-0.38968817060671945,-0.4603535874046673,-0.19075902979047382,-0.8115220813214691,0.25456670904215223,-0.046141838967552924,-0.8407988899787432,-0.8775334921724077,2014,1,0,0,0,0.2659859247283647,-0.03543911376232485
47,0.0,1.0,0.06961963963093966,0.6952901517241085,-0.7639823087533919,-1.1515534936281853,-0.7546694671669513,-1.678454771877747,0.3182393832229447,0.3375594112141118,-0.1436706820073145,-0.0246037826147097,0.27687221008950796,-0.3537446241673642,-0.25453191150017024,-0.04344545063411563,0.4438706128283982,-0.4436255827213728,-0.3819780868376646,-0.5813233337090451,-1.0684967976861748,-0.6986127279165534,-1.1793699114182412,0.11441282795794296,0.11937914468673476,2014,0,1,0,0,-0.09392902292387785,-0.03543911376232485
48,0.0,2.0,0.37214861911811237,1.442701004477011,-1.3597140274876847,-1.3937635643792128,-1.566557508367239,-0.12138396006040493,0.7262762885578998,1.2424477772747629,-1.657042105759411,0.619515675843734,0.127525330477171,0.635406739607742,1.3141256551449314,-1.6761926720610143,-0.9779556478920017,-0.954493487966996,0.00010247842647360772,-0.2674770180601932,-0.9498930824409269,-1.0417573252216874,-2.0939048470802,1.3603411557014466,1.297548624611173,2014,0,0,0,1,0.2659859247283647,-0.03543911376232485
49,1.0,1.0,0.37214861911811237,1.9409749063122792,-1.9554457462219772,-0.06160817524856173,0.15024741208753606,-0.5128448435633762,0.7036075715948468,0.7152519466133401,-0.14356906126200839,-0.35028216048695654,-0.8471595680454493,0.5438186503693062,1.2408238996942256,1.184488410108428,-0.22962603698652811,1.2582943351982732,2.1358348688772972,0.4090361512273321,0.21637678413735648,-0.28683921115039257,-0.9010331918689497,1.3326538595293689,1.2748915192280108,2014,0,0,1,0,-0.8137589182283629,-1.2462755006417563
50,1.0,2.0,0.37214861911811237,-0.5503946028640624,1.0232128474494862,-0.8689750777519867,-1.109870485192077,0.37953302195422317,0.9756321751514835,1.029995726112697,-0.29264123929789493,-0.096976755475209,0.15110641673175051,-0.29879177062430273,-0.3718147202212993,-0.9475286228291753,-0.17350131616861758,-0.8251911393636423,-0.8424341526688055,0.06729238529858222,-0.3766417920888887,0.4680789029209023,0.291838463342299,-0.7162060572043929,-0.7642479652565921,2014,0,0,1,0,-0.09392902292387785,0.771785144157296
51,0.0,1.0,0.06961963963093966,0.9444271026417426,-1.0618481681205383,-1.5754211174424835,-1.515814505792221,-1.043351706726742,0.04621477966630798,0.10937017107707803,-0.2831308180648459,-0.25619729576830746,-0.43056037754787774,0.1774662934155632,1.1382014420632376,-1.0419850736555247,-1.7824099796153858,0.5633376944657037,-0.3036025862706619,-0.7870670295232925,-1.4243079434219212,-0.9083122040474686,-1.5173502137280959,0.0867255317858651,0.09672203930357216,2014,0,0,1,0,0.2659859247283647,-0.4390512427221353
